68.9487 	EXP 	grating: autoDraw = False
69.0344 	DATA 	Keypress: left
69.0481 	EXP 	fixation: autoDraw = False
69.0481 	EXP 	grating: autoDraw = False
69.0481 	EXP 	grating: ori = 2.0
69.0481 	EXP 	fixation: autoDraw = True
69.5480 	EXP 	fixation: autoDraw = False
69.5480 	EXP 	grating: autoDraw = True
69.8479 	EXP 	grating: autoDraw = False
70.0499 	DATA 	Keypress: right
70.0648 	EXP 	fixation: autoDraw = False
70.0648 	EXP 	grating: autoDraw = False
70.0648 	EXP 	grating: ori = 2.0
70.0648 	EXP 	fixation: autoDraw = True
70.5478 	EXP 	fixation: autoDraw = False
70.5478 	EXP 	grating: autoDraw = True
70.8480 	EXP 	grating: autoDraw = False
71.1331 	DATA 	Keypress: right
71.1479 	EXP 	fixation: autoDraw = False
71.1479 	EXP 	grating: autoDraw = False
71.1479 	EXP 	grating: ori = 2.0
71.1479 	EXP 	fixation: autoDraw = True
71.6316 	EXP 	fixation: autoDraw = False
71.6316 	EXP 	grating: autoDraw = True
71.9313 	EXP 	grating: autoDraw = False
72.0684 	DATA 	Keypress: right
72.0814 	EXP 	fixation: autoDraw = False
72.0814 	EXP 	grating: autoDraw = False
72.0814 	EXP 	grating: ori = -1.5
72.0814 	EXP 	fixation: autoDraw = True
72.5816 	EXP 	fixation: autoDraw = False
72.5816 	EXP 	grating: autoDraw = True
72.8816 	EXP 	grating: autoDraw = False
73.1335 	DATA 	Keypress: left
73.1485 	EXP 	fixation: autoDraw = False
73.1485 	EXP 	grating: autoDraw = False
73.1485 	EXP 	grating: ori = 1.5
73.1485 	EXP 	fixation: autoDraw = True
73.6312 	EXP 	fixation: autoDraw = False
73.6312 	EXP 	grating: autoDraw = True
73.9318 	EXP 	grating: autoDraw = False
74.0338 	DATA 	Keypress: left
74.0483 	EXP 	fixation: autoDraw = False
74.0483 	EXP 	grating: autoDraw = False
74.0483 	EXP 	grating: ori = 2.0
74.0483 	EXP 	fixation: autoDraw = True
74.5479 	EXP 	fixation: autoDraw = False
74.5479 	EXP 	grating: autoDraw = True
74.8484 	EXP 	grating: autoDraw = False
75.0836 	DATA 	Keypress: right
75.0981 	EXP 	fixation: autoDraw = False
75.0981 	EXP 	grating: autoDraw = False
75.0981 	EXP 	grating: ori = 2.0
75.0981 	EXP 	fixation: autoDraw = True
75.5812 	EXP 	fixation: autoDraw = False
75.5812 	EXP 	grating: autoDraw = True
75.8815 	EXP 	grating: autoDraw = False
75.9836 	DATA 	Keypress: right
75.9980 	EXP 	fixation: autoDraw = False
75.9980 	EXP 	grating: autoDraw = False
75.9980 	EXP 	grating: ori = -2.0
75.9980 	EXP 	fixation: autoDraw = True
76.4821 	EXP 	fixation: autoDraw = False
76.4821 	EXP 	grating: autoDraw = True
76.7982 	EXP 	grating: autoDraw = False
76.8832 	DATA 	Keypress: right
76.8978 	EXP 	fixation: autoDraw = False
76.8978 	EXP 	grating: autoDraw = False
76.8978 	EXP 	grating: ori = -2.5
76.8978 	EXP 	fixation: autoDraw = True
77.3982 	EXP 	fixation: autoDraw = False
77.3982 	EXP 	grating: autoDraw = True
77.6978 	EXP 	grating: autoDraw = False
78.4503 	DATA 	Keypress: left
78.4647 	EXP 	fixation: autoDraw = False
78.4647 	EXP 	grating: autoDraw = False
78.4647 	EXP 	grating: ori = 2.5
78.4647 	EXP 	fixation: autoDraw = True
78.9483 	EXP 	fixation: autoDraw = False
78.9483 	EXP 	grating: autoDraw = True
79.2483 	EXP 	grating: autoDraw = False
79.5003 	DATA 	Keypress: right
79.5143 	EXP 	fixation: autoDraw = False
79.5143 	EXP 	grating: autoDraw = False
79.5143 	EXP 	grating: ori = -2.5
79.5143 	EXP 	fixation: autoDraw = True
80.0145 	EXP 	fixation: autoDraw = False
80.0145 	EXP 	grating: autoDraw = True
80.3146 	EXP 	grating: autoDraw = False
80.5666 	DATA 	Keypress: left
80.5814 	EXP 	fixation: autoDraw = False
80.5814 	EXP 	grating: autoDraw = False
80.5814 	EXP 	grating: ori = 2.0
80.5814 	EXP 	fixation: autoDraw = True
81.0644 	EXP 	fixation: autoDraw = False
81.0644 	EXP 	grating: autoDraw = True
81.3649 	EXP 	grating: autoDraw = False
81.9664 	DATA 	Keypress: right
81.9812 	EXP 	fixation: autoDraw = False
81.9812 	EXP 	grating: autoDraw = False
81.9812 	EXP 	grating: ori = 2.0
81.9812 	EXP 	fixation: autoDraw = True
82.4814 	EXP 	fixation: autoDraw = False
82.4814 	EXP 	grating: autoDraw = True
82.7811 	EXP 	grating: autoDraw = False
83.0002 	DATA 	Keypress: right
83.0147 	EXP 	fixation: autoDraw = False
83.0147 	EXP 	grating: autoDraw = False
83.0147 	EXP 	grating: ori = -2.0
83.0147 	EXP 	fixation: autoDraw = True
83.5144 	EXP 	fixation: autoDraw = False
83.5144 	EXP 	grating: autoDraw = True
83.8144 	EXP 	grating: autoDraw = False
84.0004 	DATA 	Keypress: left
84.0146 	EXP 	fixation: autoDraw = False
84.0146 	EXP 	grating: autoDraw = False
84.0146 	EXP 	grating: ori = 1.5
84.0146 	EXP 	fixation: autoDraw = True
84.5144 	EXP 	fixation: autoDraw = False
84.5144 	EXP 	grating: autoDraw = True
84.8147 	EXP 	grating: autoDraw = False
84.9504 	DATA 	Keypress: right
84.9641 	EXP 	fixation: autoDraw = False
84.9641 	EXP 	grating: autoDraw = False
84.9641 	EXP 	grating: ori = 1.5
84.9641 	EXP 	fixation: autoDraw = True
85.4648 	EXP 	fixation: autoDraw = False
85.4648 	EXP 	grating: autoDraw = True
85.7645 	EXP 	grating: autoDraw = False
86.0001 	DATA 	Keypress: right
86.0150 	EXP 	fixation: autoDraw = False
86.0150 	EXP 	grating: autoDraw = False
86.0150 	EXP 	grating: ori = 1.5
86.0150 	EXP 	fixation: autoDraw = True
86.5145 	EXP 	fixation: autoDraw = False
86.5145 	EXP 	grating: autoDraw = True
86.8141 	EXP 	grating: autoDraw = False
86.9496 	DATA 	Keypress: left
86.9647 	EXP 	fixation: autoDraw = False
86.9647 	EXP 	grating: autoDraw = False
86.9647 	EXP 	grating: ori = -2.0
86.9647 	EXP 	fixation: autoDraw = True
87.4478 	EXP 	fixation: autoDraw = False
87.4478 	EXP 	grating: autoDraw = True
87.7485 	EXP 	grating: autoDraw = False
87.9834 	DATA 	Keypress: right
87.9971 	EXP 	fixation: autoDraw = False
87.9971 	EXP 	grating: autoDraw = False
87.9971 	EXP 	grating: ori = 2.5
87.9971 	EXP 	fixation: autoDraw = True
88.4974 	EXP 	fixation: autoDraw = False
88.4974 	EXP 	grating: autoDraw = True
88.7979 	EXP 	grating: autoDraw = False
89.0006 	DATA 	Keypress: right
89.0148 	EXP 	fixation: autoDraw = False
89.0148 	EXP 	grating: autoDraw = False
89.0148 	EXP 	grating: ori = -2.5
89.0148 	EXP 	fixation: autoDraw = True
89.5145 	EXP 	fixation: autoDraw = False
89.5145 	EXP 	grating: autoDraw = True
89.8150 	EXP 	grating: autoDraw = False
90.0002 	DATA 	Keypress: left
90.0142 	EXP 	fixation: autoDraw = False
90.0142 	EXP 	grating: autoDraw = False
90.0142 	EXP 	grating: ori = 2.5
90.0142 	EXP 	fixation: autoDraw = True
90.4978 	EXP 	fixation: autoDraw = False
90.4978 	EXP 	grating: autoDraw = True
90.7975 	EXP 	grating: autoDraw = False
91.2161 	DATA 	Keypress: left
91.2310 	EXP 	fixation: autoDraw = False
91.2310 	EXP 	grating: autoDraw = False
91.2310 	EXP 	grating: ori = 3.0
91.2310 	EXP 	fixation: autoDraw = True
91.7148 	EXP 	fixation: autoDraw = False
91.7148 	EXP 	grating: autoDraw = True
92.0146 	EXP 	grating: autoDraw = False
92.2000 	DATA 	Keypress: right
92.2143 	EXP 	fixation: autoDraw = False
92.2143 	EXP 	grating: autoDraw = False
92.2143 	EXP 	grating: ori = 3.0
92.2143 	EXP 	fixation: autoDraw = True
92.7147 	EXP 	fixation: autoDraw = False
92.7147 	EXP 	grating: autoDraw = True
93.0144 	EXP 	grating: autoDraw = False
93.2165 	DATA 	Keypress: right
93.2311 	EXP 	fixation: autoDraw = False
93.2311 	EXP 	grating: autoDraw = False
93.2311 	EXP 	grating: ori = -3.0
93.2311 	EXP 	fixation: autoDraw = True
93.7315 	EXP 	fixation: autoDraw = False
93.7315 	EXP 	grating: autoDraw = True
94.0317 	EXP 	grating: autoDraw = False
94.3164 	DATA 	Keypress: left
94.3309 	EXP 	fixation: autoDraw = False
94.3309 	EXP 	grating: autoDraw = False
94.3309 	EXP 	grating: ori = 2.5
94.3309 	EXP 	fixation: autoDraw = True
94.8151 	EXP 	fixation: autoDraw = False
94.8151 	EXP 	grating: autoDraw = True
95.1144 	EXP 	grating: autoDraw = False
95.2668 	DATA 	Keypress: right
95.2811 	EXP 	fixation: autoDraw = False
95.2811 	EXP 	grating: autoDraw = False
95.2811 	EXP 	grating: ori = -2.5
95.2811 	EXP 	fixation: autoDraw = True
95.7814 	EXP 	fixation: autoDraw = False
95.7814 	EXP 	grating: autoDraw = True
96.0810 	EXP 	grating: autoDraw = False
96.2837 	DATA 	Keypress: left
96.2976 	EXP 	fixation: autoDraw = False
96.2976 	EXP 	grating: autoDraw = False
96.2976 	EXP 	grating: ori = 2.5
96.2976 	EXP 	fixation: autoDraw = True
96.7973 	EXP 	fixation: autoDraw = False
96.7973 	EXP 	grating: autoDraw = True
97.0975 	EXP 	grating: autoDraw = False
97.3334 	DATA 	Keypress: right
97.3474 	EXP 	fixation: autoDraw = False
97.3474 	EXP 	grating: autoDraw = False
97.3474 	EXP 	grating: ori = -2.0
97.3474 	EXP 	fixation: autoDraw = True
97.8473 	EXP 	fixation: autoDraw = False
97.8473 	EXP 	grating: autoDraw = True
98.1478 	EXP 	grating: autoDraw = False
98.3329 	DATA 	Keypress: left
98.3473 	EXP 	fixation: autoDraw = False
98.3473 	EXP 	grating: autoDraw = False
98.3473 	EXP 	grating: ori = 2.0
98.3473 	EXP 	fixation: autoDraw = True
98.8304 	EXP 	fixation: autoDraw = False
98.8304 	EXP 	grating: autoDraw = True
99.1310 	EXP 	grating: autoDraw = False
99.2328 	DATA 	Keypress: right
99.2479 	EXP 	fixation: autoDraw = False
99.2479 	EXP 	grating: autoDraw = False
99.2479 	EXP 	grating: ori = 2.0
99.2479 	EXP 	fixation: autoDraw = True
99.7473 	EXP 	fixation: autoDraw = False
99.7473 	EXP 	grating: autoDraw = True
100.0479 	EXP 	grating: autoDraw = False
100.2828 	DATA 	Keypress: left
100.2975 	EXP 	fixation: autoDraw = False
100.2975 	EXP 	grating: autoDraw = False
100.2975 	EXP 	grating: ori = 2.5
100.2975 	EXP 	fixation: autoDraw = True
100.7810 	EXP 	fixation: autoDraw = False
100.7810 	EXP 	grating: autoDraw = True
101.0808 	EXP 	grating: autoDraw = False
101.2989 	DATA 	Keypress: right
101.3142 	EXP 	fixation: autoDraw = False
101.3142 	EXP 	grating: autoDraw = False
101.3143 	EXP 	Adaptive Staircase Procedure: status = STOPPED
101.3907 	EXP 	window1: mouseVisible = True
